user_id,idade,matches_realizados,taxa_resposta,tenis_marca,tenis_estilo,tenis_cores,relacionamentos_formados
914,32,18,0.6739719924895298,Adidas,Corrida,Azul,0
915,24,15,0.480380572186187,Nike,Casual,Azul,1
916,26,13,0.7792784159669409,Asics,Casual,Preto,0
917,28,14,0.4067177128466072,Asics,Casual,Preto,0
918,25,14,0.23462287080617028,Nike,Casual,Branco,0
919,22,10,0.7691537539758958,Asics,Tênis,Azul,0
920,25,24,0.5391277053120573,Nike,Casual,Azul,0
921,30,16,0.2513566339122839,Asics,Basquete,Azul,1
922,19,15,0.6763071988691566,Nike,Casual,Vermelho,0
923,25,12,0.5088909107916004,Adidas,Corrida,Branco,1
924,21,13,0.5834503857922558,Asics,Basquete,Preto,1
925,30,10,0.4687186705652655,Adidas,Tênis,Vermelho,0
926,17,11,0.7629671870544051,Asics,Basquete,Vermelho,0
927,22,11,0.7636501725464399,Asics,Basquete,Vermelho,0
928,26,19,0.667511057459509,Puma,Basquete,Vermelho,1
929,32,16,0.18432110191716983,Nike,Corrida,Branco,1
930,24,13,0.7710830895232551,Adidas,Corrida,Azul,0
931,22,13,0.6368103844263279,Adidas,Corrida,Preto,0
932,34,16,0.6576193328034396,Adidas,Tênis,Preto,0
933,17,19,0.3903862723230973,Nike,Corrida,Vermelho,1
934,14,17,0.8034236449256054,Puma,Corrida,Vermelho,0
935,27,12,0.6802972801878859,Adidas,Basquete,Branco,0
936,22,19,0.19007237322335557,Nike,Corrida,Vermelho,1
937,19,18,0.4262224275249301,Asics,Casual,Preto,0
938,28,14,0.8091042895681134,Adidas,Corrida,Preto,0
939,26,9,0.1377573613579032,Adidas,Tênis,Azul,0
940,22,22,0.8691332957136396,Puma,Tênis,Azul,0
941,18,12,0.6433300546556502,Adidas,Casual,Preto,0
942,29,12,0.6051007821147013,Adidas,Tênis,Preto,1
943,28,15,0.31644740519039316,Asics,Tênis,Branco,0
944,24,18,0.29903343099134166,Nike,Basquete,Branco,0
945,34,15,0.8536465755908764,Nike,Casual,Preto,0
946,19,18,0.3386179633872982,Puma,Basquete,Vermelho,0
947,17,19,0.7204042373751995,Asics,Basquete,Azul,0
948,21,13,0.41449743856566335,Nike,Corrida,Preto,1
949,24,16,0.2114032566277632,Asics,Casual,Vermelho,1
950,26,15,0.10857223815628717,Nike,Corrida,Preto,0
951,23,6,0.5354058696122007,Asics,Corrida,Azul,0
952,26,16,0.8806230548391462,Puma,Basquete,Azul,0
953,18,19,0.39530895504736363,Adidas,Tênis,Branco,1
954,32,12,0.38575386719443594,Puma,Casual,Branco,0
955,24,18,0.3752732942795537,Nike,Tênis,Branco,1
956,30,16,0.5164350698438868,Puma,Basquete,Branco,0
957,26,11,0.4525319067394349,Adidas,Basquete,Azul,1
958,27,19,0.8039317013816116,Puma,Basquete,Vermelho,1
959,27,18,0.5044166333787923,Nike,Basquete,Vermelho,1
960,27,18,0.5062062705508551,Nike,Basquete,Vermelho,0
961,28,17,0.2106972757764453,Puma,Basquete,Preto,0
962,31,22,0.8861916327283088,Adidas,Tênis,Branco,0
963,25,8,0.29997831269506375,Puma,Corrida,Branco,1
964,28,19,0.15869125396768213,Adidas,Tênis,Azul,0
965,24,18,0.630516999180167,Asics,Casual,Azul,1
966,32,13,0.5762930961254982,Adidas,Tênis,Preto,1
967,21,22,0.4321165231941966,Asics,Basquete,Preto,0
968,34,16,0.4377537871045425,Puma,Tênis,Vermelho,1
969,24,13,0.728051136837145,Adidas,Corrida,Azul,0
970,17,18,0.25657011207971925,Asics,Casual,Branco,0
971,25,17,0.7562026551559118,Asics,Tênis,Vermelho,0
972,21,13,0.6189976911160145,Asics,Corrida,Branco,0
973,29,14,0.43517581902361957,Nike,Tênis,Vermelho,1
974,21,13,0.46642289326709496,Puma,Casual,Branco,0
975,22,22,0.30531776574887665,Asics,Tênis,Preto,0
976,15,7,0.7016914661575798,Adidas,Basquete,Vermelho,0
977,22,10,0.5102997938442142,Asics,Tênis,Branco,1
978,12,14,0.3566836341998749,Nike,Corrida,Branco,0
979,17,12,0.5768400926087602,Puma,Tênis,Azul,1
980,28,17,0.8965875616410585,Nike,Corrida,Vermelho,0
